Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,47.99,Illinois,850049202244,Box,Half Bak'd Delta-9 Sumo 10000Mg Gummies 2pk 30ct G,Half Bak'd,,Half Bak'd,30.00,Box,0.00,47.99,1,0.00,47.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,47.99,Illinois,850056140522,Box,Half Bak'd Delta-9 Sumo 10000Mg Gummies 2pk 30ct G,Half Bak'd,,Half Bak'd,30.00,Box,0.00,47.99,1,0.00,47.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,11.99,Illinois,721750434531,Eaches,Road Trip Desert Stardust Mushroom Gummies 8ct (SU,Road Trip,,Road Trip,8.00,Eaches,0.00,11.99,10,0.00,119.90,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,11.99,Illinois,608539145942,Eaches,Road Trip Desert Stardust Mushroom Gummies 8ct (GR,Road Trip,,Road Trip,8.00,Eaches,0.00,11.99,10,0.00,119.90,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,120.00,Illinois,721750110497,Box,Road Trip Desert Stardust Mushroom Gummies 2pk 30c,Road Trip,,Road Trip,30.00,Box,0.00,120.00,1,0.00,120.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,120.00,Illinois,721750344366,Box,Road Trip Desert Stardust Mushroom Gummies 2pk 30c,Road Trip,,Road Trip,30.00,Box,0.00,120.00,1,0.00,120.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,89.99,Illinois,140316732209,Jar,Flying Horse THC-P Blend 96000MG Gummies 80Ct Jar,Flying Horse,,Flying Horse,80.00,Jar,0.00,89.99,1,0.00,89.99,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,125.00,Illinois,643985607002,Box,Double Stacked Bitez D9+THC-A 2000mg Gummies 2pk 6,Double Stacked Bitez,,Double Stacked Bitez,60.00,Box,0.00,125.00,1,0.00,125.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,125.00,Illinois,740111141390,Box,Double Stacked Bitez D9+THC-A 2000mg Gummies 2pk 6,Double Stacked Bitez,,Double Stacked Bitez,60.00,Box,0.00,125.00,1,0.00,125.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,62.50,Illinois,850067312857,Box,Chapo Double Stacks THC-P+D9+D8 60000mg Gummies 2p,Chapo,,Chapo,30.00,Box,0.00,62.50,1,0.00,62.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,62.50,Illinois,850074821762,Box,Chapo Double Stacks THC-P+D9+D8 60000mg Gummies 2p,Chapo,,Chapo,30.00,Box,0.00,62.50,1,0.00,62.50,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,9.50,Illinois,810121209622,Eaches,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (A,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,9.50,6,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,9.50,Illinois,810167760705,Eaches,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (W,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,9.50,6,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,9.50,Illinois,810121206560,Eaches,Mellow Fellow Delta-8 2g Disposables *PP$19.99* (P,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,9.50,6,0.00,57.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,4.50,Illinois,810121200483,Eaches,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (BLU,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,4.50,6,0.00,27.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,4.50,Illinois,810121206935,Eaches,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (SOU,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,4.50,6,0.00,27.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,4.50,Illinois,810121200537,Eaches,Mellow Fellow Delta-8 1g Cartridges *PP$9.99* (ZKI,Mellow Fellow,,Mellow Fellow,1.00,Eaches,0.00,4.50,6,0.00,27.00,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
Other,Tobacco Products excluding Moist Snuff and E-cigarettes,Not Applicable,6.99,Illinois,726597634427,Eaches,Faded THC-P + CB9A 2.5ml Disposable (HOLY GRAIL KU,Faded,,Faded,1.00,Eaches,0.00,6.99,5,0.00,34.95,Distributor,Hoosier Wholesale Distributors,Invoice,10074740,,,ILLINOIS,USA,,,,16-Jan-2026
